p:(0.797923,0.227379),h:2,n:93,cr:0.323113;
p:(0.755411,0.716544),h:2,n:120,cr:0.426477;
p:(0.530868,0.654429),h:2,n:105,cr:0.562425;
p:(0.162196,0.23311),h:2,n:123,cr:0.363824;
p:(0.564045,0.237811),h:2,n:81,cr:0.29643;
p:(0.157801,0.585412),h:2,n:68,cr:0.358634;
p:(0.240463,0.947138),h:2,n:67,cr:0.311981;
p:(0.913946,0.108438),h:1,n:92,cr:0.0245449;
p:(0.886971,0.130107),h:1,n:118,cr:0.0271633;
p:(0.88459,0.0813542),h:1,n:108,cr:0.035387;
p:(0.940701,0.144387),h:1,n:116,cr:0.0300084;
p:(0.930042,0.175843),h:1,n:115,cr:0.0382292;
p:(0.884578,0.169189),h:1,n:126,cr:0.0331024;
p:(0.837354,0.140274),h:1,n:74,cr:0.0246921;
p:(0.810885,0.146398),h:1,n:89,cr:0.030391;
p:(0.83591,0.108141),h:1,n:94,cr:0.029805;
p:(0.95832,0.0718802),h:1,n:112,cr:0.056395;
p:(0.955714,0.0910182),h:1,n:97,cr:0.0251793;
p:(0.929144,0.0724374),h:1,n:74,cr:0.0226093;
p:(0.986167,0.0429731),h:1,n:101,cr:0.0286541;
p:(0.99908,0.0848224),h:1,n:68,cr:0.0292497;
p:(0.982565,0.128103),h:1,n:83,cr:0.0213134;
p:(0.976679,0.16651),h:1,n:126,cr:0.032634;
p:(0.932585,0.00983074),h:1,n:106,cr:0.0672601;
p:(0.951886,0.021971),h:1,n:112,cr:0.0278702;
p:(0.919552,0.044765),h:1,n:79,cr:0.0216585;
p:(0.809428,0.0404105),h:1,n:89,cr:0.0262798;
p:(0.806699,0.0597692),h:1,n:66,cr:0.114539;
p:(0.782572,0.0633675),h:1,n:107,cr:0.0307375;
p:(0.795976,0.098544),h:1,n:93,cr:0.0270547;
p:(0.774249,0.0216196),h:1,n:116,cr:0.0324593;
p:(0.881891,0.0326669),h:1,n:116,cr:0.0254183;
p:(0.854358,0.0551993),h:1,n:119,cr:0.030805;
p:(0.836931,0.0157071),h:1,n:106,cr:0.0321248;
p:(0.780948,0.139262),h:1,n:125,cr:0.0339057;
p:(0.758979,0.146716),h:1,n:73,cr:0.0235464;
p:(0.957582,0.273618),h:1,n:72,cr:0.0183575;
p:(0.963441,0.293631),h:1,n:125,cr:0.0729446;
p:(0.985774,0.275924),h:1,n:105,cr:0.0251583;
p:(0.929637,0.259388),h:1,n:120,cr:0.034151;
p:(0.921043,0.303182),h:1,n:125,cr:0.0316243;
p:(0.884989,0.328786),h:1,n:93,cr:0.0229573;
p:(0.879379,0.270425),h:1,n:107,cr:0.0280132;
p:(0.865873,0.288626),h:1,n:100,cr:0.0406099;
p:(0.948914,0.35818),h:1,n:115,cr:0.0285257;
p:(0.975392,0.372136),h:1,n:91,cr:0.0339484;
p:(0.919299,0.349518),h:1,n:127,cr:0.038248;
p:(0.98643,0.313681),h:1,n:73,cr:0.0229357;
p:(0.973417,0.338743),h:1,n:97,cr:0.024849;
p:(0.913898,0.208948),h:1,n:80,cr:0.0279619;
p:(0.940256,0.218961),h:1,n:98,cr:0.0265775;
p:(0.888184,0.227992),h:1,n:108,cr:0.0293293;
p:(0.859846,0.21231),h:1,n:126,cr:0.0375987;
p:(0.836571,0.235192),h:1,n:92,cr:0.0259597;
p:(0.82874,0.190228),h:1,n:118,cr:0.035295;
p:(0.977003,0.205844),h:1,n:74,cr:0.0285809;
p:(0.779028,0.357779),h:1,n:80,cr:0.0230742;
p:(0.750089,0.376432),h:1,n:109,cr:0.0330635;
p:(0.811288,0.344706),h:1,n:114,cr:0.0274175;
p:(0.797468,0.399233),h:1,n:106,cr:0.0267541;
p:(0.778843,0.425193),h:1,n:85,cr:0.0280113;
p:(0.849204,0.446592),h:1,n:89,cr:0.0255698;
p:(0.855875,0.47432),h:1,n:106,cr:0.030364;
p:(0.834427,0.414462),h:1,n:123,cr:0.0320684;
p:(0.803731,0.450218),h:1,n:121,cr:0.0404539;
p:(0.797002,0.482636),h:1,n:97,cr:0.0300883;
p:(0.74002,0.462733),h:1,n:99,cr:0.0290564;
p:(0.756771,0.497613),h:1,n:96,cr:0.0280306;
p:(0.697006,0.426481),h:1,n:84,cr:0.0265508;
p:(0.704487,0.450975),h:1,n:76,cr:0.0246491;
p:(0.733706,0.426221),h:1,n:86,cr:0.0275769;
p:(0.694295,0.384758),h:1,n:126,cr:0.0420285;
