p:(0.341694,0.846113),h:1,n:76,cr:0.100394;
p:(0.898471,0.804625),h:1,n:105,cr:0.107725;
p:(0.665337,0.220752),h:1,n:94,cr:0.109149;
p:(0.931551,0.148539),h:1,n:90,cr:0.103861;
p:(0.436329,0.2666),h:1,n:74,cr:0.0922488;
p:(0.846632,0.402153),h:1,n:76,cr:0.0920127;
p:(0.576553,0.773016),h:1,n:123,cr:0.116938;
p:(0.175803,0.714563),h:1,n:94,cr:0.11986;
p:(0.404136,0.41966),h:1,n:83,cr:0.0928086;
p:(0.574408,0.0948478),h:1,n:110,cr:0.0962152;
p:(0.952255,0.388562),h:1,n:117,cr:0.401042;
p:(0.0582786,0.0775673),h:1,n:110,cr:0.104507;
p:(0.430401,0.690096),h:1,n:100,cr:0.110524;
p:(0.08662,0.352506),h:1,n:105,cr:0.119814;
p:(0.569198,0.396091),h:1,n:98,cr:0.10715;
p:(0.212737,0.334409),h:1,n:104,cr:0.109291;
p:(0.0823889,0.527653),h:1,n:117,cr:0.133192;
p:(0.942697,0.300093),h:1,n:89,cr:0.0868876;
p:(0.10163,0.976935),h:1,n:70,cr:0.105001;
p:(0.668224,0.487639),h:1,n:127,cr:0.123157;
p:(0.257778,0.476366),h:1,n:94,cr:0.106044;
p:(0.798683,0.946698),h:1,n:120,cr:0.126499;
p:(0.294749,0.770611),h:1,n:70,cr:0.0906402;
p:(0.811564,0.261442),h:1,n:86,cr:0.105871;
p:(0.618447,0.642693),h:1,n:107,cr:0.130095;
p:(0.344943,0.598481),h:1,n:81,cr:0.100916;
p:(0.451157,0.102375),h:1,n:117,cr:0.113392;
p:(0.814139,0.594497),h:1,n:109,cr:0.112769;
p:(0.0977975,0.195055),h:1,n:70,cr:0.113797;
p:(0.630655,0.894532),h:1,n:118,cr:0.141387;
p:(0.717102,0.10435),h:1,n:113,cr:0.130955;
p:(0.141068,0.666369),h:1,n:108,cr:0.151415;
p:(0.971818,0.65376),h:1,n:106,cr:0.141721;
p:(0.229891,0.923659),h:1,n:113,cr:0.151201;
p:(0.652942,0.284309),h:1,n:120,cr:0.161727;
p:(0.783099,0.79844),h:1,n:106,cr:0.284555;
p:(0.435799,0.500247),h:1,n:117,cr:0.289339;
p:(0.449472,0.899239),h:1,n:105,cr:0.118001;
p:(0.0390324,0.835205),h:1,n:85,cr:0.107299;
p:(0.254567,0.0826362),h:1,n:95,cr:0.151937;
p:(0.252885,0.0918645),h:1,n:94,cr:0.153458;
p:(0.338719,0.847334),h:0,n:0,cr:0;
p:(0.336351,0.847684),h:0,n:0,cr:0;
p:(0.341694,0.846113),h:0,n:0,cr:0;
p:(0.334584,0.850663),h:0,n:0,cr:0;
p:(0.327925,0.855236),h:0,n:0,cr:0;
p:(0.329562,0.861097),h:0,n:0,cr:0;
p:(0.32296,0.847031),h:0,n:0,cr:0;
p:(0.352394,0.843408),h:0,n:0,cr:0;
p:(0.35134,0.846009),h:0,n:0,cr:0;
p:(0.35546,0.840236),h:0,n:0,cr:0;
p:(0.325711,0.86944),h:0,n:0,cr:0;
p:(0.357193,0.878278),h:0,n:0,cr:0;
p:(0.356356,0.879411),h:0,n:0,cr:0;
p:(0.354174,0.865361),h:0,n:0,cr:0;
p:(0.351109,0.899437),h:0,n:0,cr:0;
p:(0.33992,0.902217),h:0,n:0,cr:0;
p:(0.415199,0.87677),h:0,n:0,cr:0;
p:(0.412397,0.878767),h:0,n:0,cr:0;
p:(0.400229,0.891529),h:0,n:0,cr:0;
p:(0.39426,0.893909),h:0,n:0,cr:0;
p:(0.390962,0.866688),h:0,n:0,cr:0;
p:(0.395532,0.871113),h:0,n:0,cr:0;
p:(0.380363,0.937715),h:0,n:0,cr:0;
p:(0.379874,0.938963),h:0,n:0,cr:0;
p:(0.387317,0.935314),h:0,n:0,cr:0;
p:(0.373665,0.933221),h:0,n:0,cr:0;
p:(0.366724,0.940745),h:0,n:0,cr:0;
p:(0.366783,0.936315),h:0,n:0,cr:0;
p:(0.36061,0.923792),h:0,n:0,cr:0;
p:(0.363727,0.92542),h:0,n:0,cr:0;
p:(0.358235,0.930854),h:0,n:0,cr:0;
p:(0.370647,0.925532),h:0,n:0,cr:0;
p:(0.349781,0.919413),h:0,n:0,cr:0;
p:(0.331033,0.891572),h:0,n:0,cr:0;
p:(0.337251,0.891999),h:0,n:0,cr:0;
p:(0.328595,0.898478),h:0,n:0,cr:0;
p:(0.334937,0.884433),h:0,n:0,cr:0;
p:(0.316884,0.882928),h:0,n:0,cr:0;
p:(0.316985,0.892639),h:0,n:0,cr:0;
p:(0.304285,0.888723),h:0,n:0,cr:0;
p:(0.2801,0.887117),h:0,n:0,cr:0;
p:(0.28632,0.88796),h:0,n:0,cr:0;
p:(0.282597,0.898085),h:0,n:0,cr:0;
p:(0.297288,0.904932),h:0,n:0,cr:0;
p:(0.311141,0.911033),h:0,n:0,cr:0;
p:(0.282036,0.914465),h:0,n:0,cr:0;
p:(0.267607,0.862147),h:0,n:0,cr:0;
p:(0.260497,0.877384),h:0,n:0,cr:0;
p:(0.288468,0.864442),h:0,n:0,cr:0;
p:(0.291173,0.873412),h:0,n:0,cr:0;
p:(0.244069,0.848912),h:0,n:0,cr:0;
p:(0.248182,0.851327),h:0,n:0,cr:0;
p:(0.259927,0.843358),h:0,n:0,cr:0;
p:(0.372224,0.805601),h:0,n:0,cr:0;
p:(0.36419,0.808404),h:0,n:0,cr:0;
p:(0.382628,0.808718),h:0,n:0,cr:0;
p:(0.375131,0.822401),h:0,n:0,cr:0;
p:(0.376291,0.823348),h:0,n:0,cr:0;
p:(0.362302,0.823347),h:0,n:0,cr:0;
p:(0.372068,0.847466),h:0,n:0,cr:0;
p:(0.368191,0.860898),h:0,n:0,cr:0;
p:(0.343464,0.798297),h:0,n:0,cr:0;
p:(0.345352,0.804407),h:0,n:0,cr:0;
p:(0.353351,0.792164),h:0,n:0,cr:0;
p:(0.336318,0.80782),h:0,n:0,cr:0;
p:(0.344251,0.814909),h:0,n:0,cr:0;
p:(0.333491,0.820812),h:0,n:0,cr:0;
p:(0.404864,0.823013),h:0,n:0,cr:0;
p:(0.400239,0.82646),h:0,n:0,cr:0;
p:(0.398437,0.814767),h:0,n:0,cr:0;
p:(0.401282,0.840899),h:0,n:0,cr:0;
p:(0.39528,0.84985),h:0,n:0,cr:0;
p:(0.414241,0.834949),h:0,n:0,cr:0;
p:(0.397747,0.771381),h:0,n:0,cr:0;
p:(0.383832,0.774273),h:0,n:0,cr:0;
p:(0.404856,0.785448),h:0,n:0,cr:0;
p:(0.896055,0.744207),h:0,n:0,cr:0;
p:(0.899431,0.747638),h:0,n:0,cr:0;
p:(0.896971,0.752861),h:0,n:0,cr:0;
p:(0.90975,0.737588),h:0,n:0,cr:0;
p:(0.918197,0.746112),h:0,n:0,cr:0;
p:(0.894711,0.726169),h:0,n:0,cr:0;
p:(0.892318,0.728903),h:0,n:0,cr:0;
p:(0.902347,0.726888),h:0,n:0,cr:0;
p:(0.886736,0.735307),h:0,n:0,cr:0;
p:(0.878644,0.744372),h:0,n:0,cr:0;
p:(0.876984,0.746662),h:0,n:0,cr:0;
p:(0.873217,0.757655),h:0,n:0,cr:0;
p:(0.871003,0.769619),h:0,n:0,cr:0;
p:(0.855968,0.761661),h:0,n:0,cr:0;
p:(0.865535,0.721006),h:0,n:0,cr:0;
p:(0.863332,0.721922),h:0,n:0,cr:0;
p:(0.868474,0.718831),h:0,n:0,cr:0;
p:(0.83659,0.718887),h:0,n:0,cr:0;
p:(0.838134,0.724252),h:0,n:0,cr:0;
p:(0.844281,0.735311),h:0,n:0,cr:0;
p:(0.897541,0.780595),h:0,n:0,cr:0;
p:(0.89013,0.782633),h:0,n:0,cr:0;
p:(0.904971,0.77738),h:0,n:0,cr:0;
p:(0.894651,0.789437),h:0,n:0,cr:0;
p:(0.899086,0.767014),h:0,n:0,cr:0;
p:(0.890937,0.769587),h:0,n:0,cr:0;
p:(0.819788,0.742802),h:0,n:0,cr:0;
p:(0.814096,0.743423),h:0,n:0,cr:0;
p:(0.830184,0.745415),h:0,n:0,cr:0;
p:(0.833725,0.751422),h:0,n:0,cr:0;
p:(0.831899,0.759935),h:0,n:0,cr:0;
p:(0.83011,0.761029),h:0,n:0,cr:0;
p:(0.826037,0.766364),h:0,n:0,cr:0;
p:(0.841657,0.766387),h:0,n:0,cr:0;
p:(0.805789,0.749719),h:0,n:0,cr:0;
p:(0.813904,0.753383),h:0,n:0,cr:0;
p:(0.805115,0.769599),h:0,n:0,cr:0;
p:(0.812529,0.77277),h:0,n:0,cr:0;
p:(0.848133,0.783528),h:0,n:0,cr:0;
p:(0.853671,0.787929),h:0,n:0,cr:0;
p:(0.854038,0.779313),h:0,n:0,cr:0;
p:(0.84601,0.796793),h:0,n:0,cr:0;
p:(0.840409,0.802663),h:0,n:0,cr:0;
p:(0.860296,0.801065),h:0,n:0,cr:0;
p:(0.860587,0.804641),h:0,n:0,cr:0;
p:(0.863891,0.789231),h:0,n:0,cr:0;
p:(0.857493,0.814989),h:0,n:0,cr:0;
p:(0.858777,0.820326),h:0,n:0,cr:0;
p:(0.878748,0.792169),h:0,n:0,cr:0;
p:(0.884543,0.794247),h:0,n:0,cr:0;
p:(0.841378,0.815678),h:0,n:0,cr:0;
p:(0.836828,0.818128),h:0,n:0,cr:0;
p:(0.832555,0.812997),h:0,n:0,cr:0;
p:(0.849272,0.831462),h:0,n:0,cr:0;
p:(0.859687,0.85913),h:0,n:0,cr:0;
p:(0.857159,0.865927),h:0,n:0,cr:0;
p:(0.859479,0.848023),h:0,n:0,cr:0;
p:(0.875478,0.848144),h:0,n:0,cr:0;
p:(0.867127,0.827268),h:0,n:0,cr:0;
p:(0.873271,0.831038),h:0,n:0,cr:0;
p:(0.926364,0.844482),h:0,n:0,cr:0;
p:(0.927623,0.846611),h:0,n:0,cr:0;
p:(0.930894,0.84122),h:0,n:0,cr:0;
p:(0.926749,0.837454),h:0,n:0,cr:0;
p:(0.916476,0.853167),h:0,n:0,cr:0;
p:(0.921595,0.85936),h:0,n:0,cr:0;
p:(0.93164,0.872863),h:0,n:0,cr:0;
p:(0.941243,0.880725),h:0,n:0,cr:0;
p:(0.946461,0.862016),h:0,n:0,cr:0;
p:(0.910227,0.867197),h:0,n:0,cr:0;
p:(0.909643,0.873979),h:0,n:0,cr:0;
p:(0.900896,0.875604),h:0,n:0,cr:0;
p:(0.902208,0.85092),h:0,n:0,cr:0;
p:(0.897136,0.852104),h:0,n:0,cr:0;
p:(0.897055,0.844113),h:0,n:0,cr:0;
p:(0.889699,0.852028),h:0,n:0,cr:0;
p:(0.906126,0.843179),h:0,n:0,cr:0;
p:(0.891737,0.832436),h:0,n:0,cr:0;
p:(0.939129,0.799646),h:0,n:0,cr:0;
p:(0.937972,0.80101),h:0,n:0,cr:0;
p:(0.939649,0.788265),h:0,n:0,cr:0;
p:(0.940271,0.824109),h:0,n:0,cr:0;
p:(0.940837,0.825895),h:0,n:0,cr:0;
p:(0.936566,0.81338),h:0,n:0,cr:0;
p:(0.913027,0.819695),h:0,n:0,cr:0;
p:(0.917038,0.820316),h:0,n:0,cr:0;
p:(0.923364,0.813177),h:0,n:0,cr:0;
